,WATER_SPECIAL,ICE_STATUS,DARK_SPECIAL,NORMAL_STATUS,STEEL_PHYSICAL,PSYCHIC_SPECIAL,GRASS_SPECIAL,FIRE_SPECIAL,ICE_SPECIAL,ELECTRIC_SPECIAL,FIGHTING_PHYSICAL,FLYING_STATUS,ROCK_PHYSICAL,WATER_PHYSICAL,POISON_PHYSICAL,PSYCHIC_PHYSICAL,PSYCHIC_STATUS,NORMAL_PHYSICAL,POISON_STATUS,GRASS_STATUS,DARK_PHYSICAL,GROUND_PHYSICAL,ROCK_STATUS,ICE_PHYSICAL,DRAGON_SPECIAL,ELECTRIC_STATUS,BUG_PHYSICAL,DARK_STATUS,GROUND_SPECIAL,FLYING_SPECIAL,GHOST_SPECIAL,FIRE_STATUS
grass&fighting_ghost&dark,0.0,0.0,0.0,162.4,0.0,0.0,0.0,0.0,0.0,0.0,206.3,0.0,0.0,0.0,0.0,0.0,0.0,239.3,0.0,219.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghost&dark_ghost&dark,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,74.6
rock&flying_normal&flying,0.0,0.0,0.0,105.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.2,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&flying_fighting,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_normal&flying,-7.4,0.0,-7.1,-7.7,0.0,-5.1,0.0,9.3,14.6,4.1,7.2,0.0,0.0,-32.9,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_bug&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.2,-108.7,-154.7,-113.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_bug&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,29.4,0.0,0.0,360.3,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_water&poison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,0.0,23.7,0.0,0.0,447.8,29.3,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&poison_dark,14.4,0.0,0.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water_psychic&fighting,-35.9,-27.4,-51.8,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.8,0.0,0.0,0.0,-27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel&psychic_psychic&fighting,0.0,0.0,-95.3,-141.8,-86.6,-126.3,-101.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184.0,-58.0,0.0,0.0,0.0,-81.7,0.0,0.0,0.0,0.0,-146.7,0.0,0.0,0.0,0.0,0.0
steel&psychic_rock&dark,0.0,0.0,-9.6,0.0,211.8,-4.2,-6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,49.1,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,385.8,0.0,0.0,0.0,0.0,0.0
rock&flying_rock&dark,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,245.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water_ice&ground,69.6,-51.6,-36.9,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.9,0.0,0.0,0.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water_grass,48.7,-7.7,-8.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel&psychic_water&dragon,0.0,0.0,-110.0,-90.4,-39.2,-65.6,-51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.8,24.5,0.0,0.0,0.0,-110.7,0.0,0.0,0.0,0.0,-32.9,0.0,0.0,0.0,0.0,0.0
steel&psychic_steel,0.0,0.0,21.1,0.0,65.8,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0
rock&flying_water&dragon,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.2,230.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,4.6,0.0,0.0,3.8,6.1,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_dark&ice,0.0,0.0,0.0,65.9,0.0,0.0,0.0,92.6,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.3,12.1,0.0,0.0,0.0,0.0,0.0,104.7,34.5,0.0,0.0,0.0,0.0,0.0
normal_dark,94.6,0.0,0.0,216.8,0.0,0.0,0.0,154.0,0.0,0.0,371.4,80.1,0.0,0.0,0.0,0.0,0.0,94.3,160.6,168.5,82.0,0.0,0.0,0.0,89.8,102.7,6.2,0.0,0.0,0.0,0.0,0.0
psychic_poison&flying,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.4,0.0,-17.6,0.0,0.0,-65.9,0.0,0.0,0.0,-58.2,-53.2,0.0,0.0,0.0,0.0
ghost&dark_ground&psychic,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,-19.2
dark_water,0.0,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,0.0,0.0,0.0,0.0,0.0
dark&ice_water,0.0,0.0,0.0,-42.3,0.0,0.0,0.0,0.0,0.0,0.0,-67.5,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,-11.1,0.0,0.0,-27.3,0.0,0.0,0.0,-65.3,0.0,0.0,0.0,0.0
dark_fighting,0.0,0.0,0.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0
psychic&grass_fighting,0.0,0.0,113.7,76.7,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.8,0.0,0.0,0.0,0.0,0.0
ground&psychic_fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.6,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,25.7,0.0,24.8,0.0,0.0,0.0
poison&flying_fighting,0.0,0.0,0.0,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6,0.0,0.0,0.0,0.0,0.0,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.3,35.3,0.0,0.0,0.0,0.0
water&poison_ground&psychic,15.5,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.5,-17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_dark&ice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.8,0.0,131.5,0.0,0.0,12.6,-15.4,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_dark&ice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.1,-109.4,-106.9,-39.3,0.0,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel&psychic_dark&ice,0.0,0.0,-52.7,-33.6,-41.3,-53.4,-74.7,0.0,0.0,0.0,8.2,-9.8,4.8,-8.2,0.0,0.0,-82.7,-39.4,0.0,0.0,-3.5,-104.4,0.0,0.0,0.0,0.0,-36.6,0.0,0.0,0.0,0.0,-14.5
water_psychic,-181.8,-141.4,-187.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,-25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water_ghost&dark,67.3,99.7,136.8,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.7,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_grass&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.5,63.2,6.6,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_ghost&dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1,76.4,212.3,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_ghost&dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.0,0.0,-2.7,0.0,0.0,-31.2,-29.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&poison_ghost&dark,8.5,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poison&flying_psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,0.0,0.0,-63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,14.3,0.0,0.0,0.0,0.0
water_steel,-72.6,-4.7,17.5,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal&flying_water&dragon,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.1,0.0,0.0,0.0,41.3,0.0,0.0
normal&flying_normal,0.0,0.0,0.0,248.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,279.1,0.0,0.0
water&poison_ice&ground,-12.2,0.0,0.0,-50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_ice&ground,0.0,0.0,0.0,-58.6,0.0,0.0,0.0,0.0,0.0,0.0,47.2,0.0,0.0,0.0,0.0,0.0,-40.8,0.0,0.0,0.0,-71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_ice&ground,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,153.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,0.0,0.0,0.0,0.0,0.0
ice&ground_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147.3,-39.2,0.0,0.0,-115.8,-108.4,-37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_water,0.0,0.0,0.0,-3.6,0.0,0.0,0.0,-42.8,0.0,0.0,-37.7,0.5,0.0,0.0,0.0,0.0,0.0,3.8,-73.9,-1.2,0.0,0.0,0.0,-43.9,0.0,-19.1,0.0,0.0,0.0,0.0,0.0,0.0
fire&flying_psychic,0.0,0.0,0.0,-268.4,0.0,0.0,0.0,-148.4,0.0,0.0,0.0,-212.9,0.0,0.0,0.0,0.0,0.0,-34.8,-181.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_ghost&dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,149.9,0.0,0.0,0.0,81.2,209.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_ghost&dark,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1,0.0,0.0,0.0,0.0,0.0,0.0,224.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_normal,166.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,0.0,0.0,0.0,0.0,0.0,0.0,110.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal&flying_water,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,266.1,0.0,0.0
fighting_water,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_fighting,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,364.6,0.0,0.0,0.0,0.0,0.0,115.3,17.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_fighting,0.0,0.0,0.0,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0
bug&fighting_normal&flying,0.0,0.0,0.0,-79.7,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,-81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.7,0.0,0.0,0.0,0.0,0.0
water&poison_psychic,-92.1,0.0,0.0,-37.9,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.2,-112.0,0.0,0.0,-13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&grass_rock&dark,0.0,0.0,0.0,0.0,0.0,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.2,0.0,0.0,0.0,0.0,0.0
ground&psychic_rock&flying,0.0,0.0,0.0,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2,0.0,0.0,0.0,-14.0,-32.2,0.0,0.0,0.0,-3.8,0.0,-31.8,0.0,0.0,0.0
dark_rock&flying,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.9,0.0,0.0,0.0,0.0,0.0
dark_rock&dark,0.0,0.0,0.0,-64.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_bug&fighting,0.0,0.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,-67.5,0.0,0.0,0.0,-135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_water&poison,0.0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.9,0.0,0.0,0.0,0.0,0.0,94.9,0.0,0.0,0.0,-8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal&flying_water&poison,0.0,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.8,0.0,0.0,0.0,13.4,0.0,0.0
normal&flying_fighting,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,477.3,0.0,0.0
normal&flying_steel&psychic,0.0,0.0,0.0,176.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4,0.0,0.0,0.0,114.9,0.0,0.0
poison&flying_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,28.0,0.0,0.0,0.0,0.0
poison&flying_normal&flying,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.3,0.0,0.0,0.0,0.0,0.0,111.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8,113.6,0.0,0.0,0.0,0.0
normal_grass&fighting,0.0,0.0,0.0,7.5,0.0,0.0,0.0,618.6,0.0,0.0,155.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.3,-46.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0
ghost&dark_steel&psychic,0.0,0.0,0.0,-61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,0.0,0.0,0.0,-41.6,-63.4
normal&flying_ice&ground,0.0,0.0,0.0,151.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.0,674.3,0.0,0.0
normal&flying_grass,0.0,0.0,0.0,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,784.1,0.0,0.0
normal&flying_steel,0.0,0.0,0.0,-39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.8,0.0,0.0,0.0,104.9,0.0,0.0
fighting_water&dragon,0.0,0.0,0.0,-27.9,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,-60.5,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_poison&flying,-15.2,0.0,0.0,-75.1,0.0,0.0,0.0,0.0,0.0,0.0,-72.3,0.0,0.0,-25.0,0.0,0.0,-6.5,-91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.6,0.0,0.0,-10.4,0.0,0.0
normal&flying_psychic&fighting,0.0,0.0,0.0,-51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.4,0.0,0.0,0.0,-11.2,0.0,0.0
water_water&dragon,-100.2,-123.3,-72.9,-110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.8,0.0,0.0,0.0,-64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_grass,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,150.3,0.0,0.0,0.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_steel,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6,0.0,0.0,0.0,0.0,0.0,-20.5,0.0,0.0,0.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&flying_normal,0.0,0.0,0.0,213.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.1,265.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&flying_steel,0.0,0.0,0.0,-17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,140.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_water&dragon,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-146.7,-157.2,-121.0,-98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.7,15.8,1.7,110.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dark_water&poison,0.0,0.0,0.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0
ground&psychic_water,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.8,0.0,0.0,0.0,0.0,-132.4,0.0,0.0,0.0,0.0,0.0,-134.8,0.0,0.0,0.0
ground&psychic_water&poison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.3,0.0,0.0,0.0,0.0,-57.5,0.0,0.0,0.0,-2.0,0.0,-21.6,0.0,0.0,0.0
dark&ice_water&poison,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,0.0,0.0,0.0,0.0,0.0,0.0,-10.1,0.0,0.0,178.7,0.0,0.0,131.0,0.0,0.0,0.0,-28.2,0.0,0.0,0.0,0.0
psychic_water&poison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,0.0,0.0,0.0,172.5,28.0,0.0,0.0,0.0,0.0
