,WATER_SPECIAL,ICE_STATUS,DARK_SPECIAL,NORMAL_STATUS,STEEL_PHYSICAL,PSYCHIC_SPECIAL,GRASS_SPECIAL,FIRE_SPECIAL,ICE_SPECIAL,ELECTRIC_SPECIAL,FIGHTING_PHYSICAL,FLYING_STATUS,ROCK_PHYSICAL,WATER_PHYSICAL,POISON_PHYSICAL,PSYCHIC_PHYSICAL,PSYCHIC_STATUS,NORMAL_PHYSICAL,POISON_STATUS,GRASS_STATUS,DARK_PHYSICAL,GROUND_PHYSICAL,ROCK_STATUS,ICE_PHYSICAL,DRAGON_SPECIAL,ELECTRIC_STATUS,BUG_PHYSICAL,DARK_STATUS,GROUND_SPECIAL,FLYING_SPECIAL,GHOST_SPECIAL,FIRE_STATUS
rock&dark_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.1,-187.6,-188.7,-222.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_fire&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,20.0,-13.1,-21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_ice&ground,0.0,0.0,0.0,-134.2,0.0,0.0,0.0,86.1,0.0,0.0,-84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.6,-116.8,0.0,0.0,0.0,0.0,0.0,-101.4,0.0,0.0,0.0,0.0,0.0,0.0
psychic_grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9,0.0,0.0,0.0,0.0,350.8,0.0,0.0,0.0,84.7,71.8,0.0,0.0,0.0,0.0
poison&flying_bug&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.3,0.0,0.0,0.0,0.0,0.0
dark_normal&flying,0.0,0.0,0.0,-17.9,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.8,0.0,0.0,0.0,0.0,-2.6,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0
fighting_rock&flying,0.0,0.0,0.0,-11.4,0.0,0.0,0.0,0.0,0.0,0.0,120.7,0.0,0.0,-22.7,0.0,0.0,6.4,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal&flying_fire&flying,0.0,0.0,0.0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,22.5,0.0,0.0
ghost&dark_psychic&grass,0.0,0.0,0.0,-35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.1,0.0,0.0,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.8,17.7
normal_rock&dark,0.0,0.0,0.0,-135.2,0.0,0.0,0.0,-44.2,0.0,0.0,-22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.9,-43.8,0.0,0.0,0.0,0.0,0.0,-12.9,0.0,0.0,0.0,0.0,0.0,0.0
psychic_rock&dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,324.0,23.1,0.0,0.0,0.0,0.0
ghost&dark_rock&dark,0.0,0.0,0.0,-48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.8,-15.6
rock&flying_bug&fighting,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.8,256.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&dark_fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.3,-3.1,7.8,85.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dark&ice_rock&dark,0.0,0.0,0.0,-37.7,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,-29.5,0.0,0.0,-41.8,0.0,0.0,-33.9,0.0,0.0,0.0,-19.9,0.0,0.0,0.0,0.0
dark&ice_ice&ground,0.0,0.0,0.0,-31.2,0.0,0.0,0.0,0.0,0.0,0.0,-72.9,0.0,0.0,0.0,0.0,0.0,0.0,-13.6,0.0,0.0,-21.8,0.0,0.0,-21.8,0.0,0.0,0.0,-36.4,0.0,0.0,0.0,0.0
ground&psychic_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,0.0,0.0,0.0,0.0,-16.2,0.0,0.0,0.0,0.0,0.0,102.1,0.0,0.0,0.0
ground&psychic_water&dragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.1,0.0,0.0,0.0,0.0,-17.1,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0
steel_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.9,-58.0,0.0,0.0,0.0,-81.9,-79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.7,0.0,0.0,0.0,-16.9,-77.6,-50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fire&flying_rock&flying,0.0,0.0,0.0,-4.7,0.0,0.0,0.0,-38.6,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,3.0,-50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghost&dark_water&dragon,0.0,0.0,0.0,-20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.2,-44.5
ghost&dark_grass,0.0,0.0,0.0,-43.1,0.0,0.0,0.0,0.0,0.0,0.0,-6.3,0.0,0.0,0.0,0.0,0.0,-22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,-50.1
psychic_water&dragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,157.6,0.0,0.0,0.0,0.0,0.0
ground&psychic_bug&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.7,0.0,0.0,0.0,0.0,-32.4,0.0,0.0,0.0,0.0,0.0,-42.1,0.0,0.0,0.0
ground&psychic_normal&flying,0.0,0.0,0.0,0.0,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.8,0.0,0.0,0.0,0.0,-41.4,0.0,0.0,0.0,-9.8,0.0,-64.9,0.0,0.0,0.0
psychic&grass_normal&flying,0.0,0.0,100.1,0.0,0.0,0.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.2,0.0,0.0,0.0,0.0,0.0
dark&ice_normal&flying,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.1,0.0,0.0,0.0,0.0,0.0,0.0,-91.7,0.0,0.0,-35.8,0.0,0.0,128.7,0.0,0.0,0.0,-42.3,0.0,0.0,0.0,0.0
dark_bug&fighting,0.0,0.0,0.0,-121.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&grass_bug&fighting,0.0,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.7,0.0,0.0,0.0,0.0,0.0
bug&fighting_ghost&dark,0.0,0.0,0.0,-12.7,0.0,0.0,0.0,0.0,0.0,0.0,-31.5,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,0.0,0.0,0.0,0.0,0.0
normal&flying_rock&dark,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,0.0,0.0,0.0,191.4,0.0,0.0
steel_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,0.0,0.0,0.0,-5.7,0.0,0.0,0.0,0.0,0.0,-46.2,-64.9,0.0,0.0,0.0,-14.6,-20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass&fighting_rock&dark,0.0,0.0,0.0,-39.7,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghost&dark_psychic&fighting,0.0,0.0,0.0,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.5,0.0
grass_bug&fighting,0.0,0.0,0.0,0.0,0.0,0.0,-33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.4,-43.1,-30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,0.0,42.3,0.0,0.0,102.7,6.6,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.6,49.0,0.0,0.0,0.0,-21.2,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_normal&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,-39.2,0.0,0.0,127.3,-18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dark&ice_psychic&fighting,0.0,0.0,0.0,-49.1,0.0,0.0,0.0,0.0,0.0,0.0,-48.1,0.0,0.0,0.0,0.0,0.0,0.0,-27.2,0.0,0.0,-48.1,0.0,0.0,-3.8,0.0,0.0,0.0,-32.5,0.0,0.0,0.0,0.0
poison&flying_rock&dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8,35.2,0.0,0.0,0.0,0.0
rock&flying_fire&flying,0.0,0.0,0.0,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghost&dark_ice&ground,0.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.6,-80.6
psychic_ice&ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0
water&poison_grass,-32.2,0.0,0.0,-59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.1,-47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_ice&ground,110.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_grass,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.3,0.0,0.0,0.0,0.0,0.0
bug&fighting_steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.4,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.1,0.0,0.0,0.0,0.0,0.0
rock&dark_rock&flying,0.0,0.0,0.0,0.0,-29.1,0.0,0.0,-104.6,-116.5,-66.8,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic_ghost&dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.1,-13.2,0.0,0.0,0.0,0.0
ice&ground_steel&psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,221.1,19.7,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_psychic&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1,-19.4,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_ground&psychic,0.0,0.0,0.0,-25.6,0.0,0.0,0.0,0.0,0.0,0.0,-15.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0
water&poison_steel,-52.0,0.0,0.0,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-55.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rock&flying_rock&flying,-12.8,0.0,0.0,-48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.2,-53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_water,0.0,0.0,0.0,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,209.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0
psychic&fighting_psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,0.0,-2.7,0.0,0.0,0.0,-22.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_fire&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,13.0,0.0,0.0,0.0,-5.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_ground&psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.7,0.0,-61.7,0.0,0.0,-27.0,-32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&poison_fire&flying,18.3,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bug&fighting_psychic&fighting,0.0,0.0,0.0,-60.1,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.7,0.0,0.0,0.0,0.0,0.0
psychic&grass_grass,0.0,0.0,174.6,1.5,0.0,0.0,159.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,0.0,0.0,0.0,0.0,0.0
bug&fighting_rock&dark,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.2,0.0,0.0,0.0,0.0,0.0
bug&fighting_fire&flying,0.0,0.0,0.0,-45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.3,0.0,0.0,0.0,0.0,0.0
bug&fighting_psychic,0.0,0.0,0.0,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,-21.5,0.0,0.0,0.0,0.0,0.0,0.0,-43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.4,0.0,0.0,0.0,0.0,0.0
fighting_psychic&fighting,0.0,0.0,0.0,-40.9,0.0,0.0,0.0,0.0,0.0,0.0,-35.7,0.0,0.0,0.0,0.0,0.0,-78.6,0.0,0.0,0.0,-83.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_ground&psychic,84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_psychic&grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_poison&flying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9,0.0,0.0,0.0,0.0,0.0,13.3,-22.4,0.0,0.0,0.0,1.4,-6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_grass&fighting,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,164.2,0.0,0.0,0.0,0.0,0.0,166.1,0.0,0.0,0.0,264.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_psychic,0.0,0.0,0.0,-53.6,0.0,0.0,0.0,0.0,0.0,0.0,-105.8,0.0,0.0,-4.4,0.0,0.0,-25.0,0.0,0.0,0.0,-104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_normal,0.0,0.0,0.0,74.3,0.0,0.0,0.0,0.0,0.0,0.0,163.5,0.0,0.0,0.0,0.0,0.0,172.8,0.0,0.0,0.0,132.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ground&psychic_psychic&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3,0.0,0.0,0.0,0.0,-17.4,0.0,0.0,0.0,0.0,0.0,-6.6,0.0,0.0,0.0
psychic_grass&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.5,0.0,0.0,0.0,0.0,0.0
ice&ground_steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.7,0.0,0.0,0.0,34.8,-37.4,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,99.8,0.0,37.7,34.6,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghost&dark_psychic,0.0,0.0,0.0,-13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-13.1
ghost&dark_steel,0.0,0.0,0.0,-22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.8,46.5
ice&ground_grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.5,0.0,0.0,0.0,-11.6,-33.8,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic&fighting_steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,0.0,-40.8,0.0,0.0,-17.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass_grass&fighting,0.0,0.0,0.0,0.0,0.0,0.0,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.1,-7.7,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water&dragon_grass&fighting,-20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_grass&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5,29.1,0.0,0.0,0.0,0.0,-10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_grass&fighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.6,0.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fighting_fire&flying,0.0,0.0,0.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ice&ground_psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.1,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass_ground&psychic,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,-28.3,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel_ground&psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grass_psychic&grass,-11.6,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,3.6,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic_psychic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psychic_steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0
